,Unnamed: 0,the_geom,objectid_1,tbbl,address,material,record_typ,city_owned,shape_leng,shape_area
61041,392655,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89196815318208, 40.63449112359206], [-73.89223891078109, 40.634316571468055], [-73.89233501910002, 40.63439843859973], [-73.89206143571994, 40.634574812748966], [-73.89196815318208, 40.63449112359206]]]]}",392430,3082980056,1584 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,277.934827242,3958.38327182
61042,392658,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89182677681957, 40.63436428574467], [-73.89209325196786, 40.63419249452822], [-73.89214280270109, 40.63423470245436], [-73.89187486969634, 40.63440743435764], [-73.89182677681957, 40.63436428574467]]]]}",392433,3082980060,1594 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,235.562243032,2003.59278329
61043,392663,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89159529094415, 40.63415660508842], [-73.89185475490694, 40.63398933292269], [-73.89190752197737, 40.63403428335765], [-73.89164650786311, 40.6342025546584], [-73.89159529094415, 40.63415660508842]]]]}",392438,3082980065,1606 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,233.176875804,2078.09694407
61044,392689,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89045491429532, 40.63381212367039], [-73.89071892773323, 40.63364229551487], [-73.89076566462606, 40.633684078119494], [-73.89050165114163, 40.63385390638151], [-73.89045491429532, 40.63381212367039]]]]}",392464,3082990006,1641 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,231.812723533,1918.11065484
61045,392695,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89082814263689, 40.63414579074556], [-73.89109215644798, 40.63397595993812], [-73.89113889498869, 40.634017743291196], [-73.89087487995056, 40.63418757330351], [-73.89082814263689, 40.63414579074556]]]]}",392470,3082990014,1621 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,231.814072419,1918.14171532
61046,392696,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89087487995056, 40.63418757330351], [-73.89113889498869, 40.634017743291196], [-73.89118637483112, 40.63406019100967], [-73.89092236092958, 40.63423002023078], [-73.89087487995056, 40.63418757330351]]]]}",392471,3082990015,1619 EAST 96 STREET,Potential Lead,HISTORICAL DATA,No,232.449422826,1948.62467089
61050,392758,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89057460382328, 40.63578850565113], [-73.89073947449053, 40.635681549221346], [-73.8907998891231, 40.63573582239765], [-73.89063501960077, 40.63584277891447], [-73.89057460382328, 40.63578850565113]]]]}",392533,3083000050,1542 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,172.057445105,1558.21440907
61051,392761,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89027166358821, 40.63551636358319], [-73.89054959075261, 40.63533606166548], [-73.89061950070892, 40.635398863793576], [-73.89034157229136, 40.63557916497733], [-73.89027166358821, 40.63551636358319]]]]}",392536,3083000057,1558 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,262.636380702,3039.53803408
61052,392764,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89003863395698, 40.635307022289275], [-73.89031656087762, 40.63512672183128], [-73.8903573918752, 40.63516340021794], [-73.89040977359718, 40.63521045818326], [-73.89013184539766, 40.63539075886378], [-73.89003863395698, 40.635307022289275]]]]}",392539,3083000062,1566 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,282.636559869,4052.74115784
61053,392773,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88943286974721, 40.63476282915009], [-73.88971079840222, 40.63458253014792], [-73.88975214806673, 40.63461967661961], [-73.88975910361296, 40.63462592659203], [-73.88948117727166, 40.63480622571241], [-73.88943286974721, 40.63476282915009]]]]}",392548,3083000085,1600 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,244.09654332,2100.33005532
61054,392775,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8893395904224, 40.634679029800324], [-73.88961751779992, 40.63449873012032], [-73.88963014821853, 40.634510077087114], [-73.88965957908265, 40.634536516677876], [-73.88938165166283, 40.634716815558306], [-73.8893395904224, 40.634679029800324]]]]}",392550,3083000087,1606 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,238.736768834,1828.7968905
61055,392785,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88880840506224, 40.63495482203731], [-73.8888261813032, 40.63494325584027], [-73.88888475694269, 40.63490514393039], [-73.8889364277031, 40.63487152341742], [-73.88899615224507, 40.63483266242732], [-73.88908719739315, 40.63477342314274], [-73.88914449381173, 40.63482493049321], [-73.88886570023938, 40.635006329524515], [-73.88880840506224, 40.63495482203731]]]]}",392560,3083010011,1607 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,252.716675142,2503.03826685
61056,392786,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88886570023938, 40.635006329524515], [-73.88914449381173, 40.63482493049321], [-73.88920272865938, 40.634877280704934], [-73.88893763227709, 40.6350497671557], [-73.88892393384597, 40.63505867897477], [-73.88886570023938, 40.635006329524515]]]]}",392561,3083010012,1603 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,253.52201928,2544.02241005
61057,392787,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88893763227709, 40.6350497671557], [-73.88920272865938, 40.634877280704934], [-73.88926096241624, 40.63492963088581], [-73.88897942927102, 40.635112813282994], [-73.88893763227709, 40.6350497671557]]]]}",392562,3083010014,1601 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,250.255073139,2494.03053143
61058,392792,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88973875656559, 40.6357950860421], [-73.88969360085385, 40.635754494133735], [-73.88967581218463, 40.63573850274931], [-73.88995713660516, 40.63555545533804], [-73.89004565521655, 40.635635027087936], [-73.88976432951966, 40.63581807561359], [-73.88973875656559, 40.6357950860421]]]]}",392567,3083010031,1561 EAST 98 STREET,Potential Lead,HISTORICAL DATA,No,281.370160846,3902.02501979
61060,392841,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88918974634736, 40.636398383706194], [-73.8891409693625, 40.636354510202416], [-73.88911737348035, 40.636333287418466], [-73.88939129255516, 40.63615741680276], [-73.88948443810288, 40.63624119705557], [-73.88921051892966, 40.63641706789165], [-73.88918974634736, 40.636398383706194]]]]}",392616,3083020037,1415 EAST 99 STREET,Potential Lead,HISTORICAL DATA,No,278.850571298,3977.0070008
